Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Ultra Power 100 Allround racket strung,£79.90,£107.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-ultra-power-100-allround-racket-strung-00706604037000,Wilson
Boom Team Alternate 2026 Tour racket unstrung,£129.90,£170.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-boom-team-alternate-2026-tour-racket-unstrung-P0000001852901,HEAD
Muse 107 Allround racket,£199.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-muse-107-allround-racket-P0000007160301,Yonex
Pure Drive Team,£148.90,£209.99,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-drive-team-00907503103000-en,Babolat
T-Fight 300 S IG Tour racket unstrung,£174.90,£225.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-t-fight-300-s-ig-tour-racket-unstrung-P0000004060201,Tecnifibre
Coco 23 Junior racket strung,£29.90,£30.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-coco-23-junior-racket-strung-P0000009830601,HEAD
Boom Pro 2024 Tour racket unstrung,£98.90,£230.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-boom-pro-2024-tour-racket-unstrung-00606604330000,HEAD
Squared Allround racket unstrung,£159.90,£210.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-squared-allround-racket-unstrung-P0000001850501,HEAD
Speed Pro 2026 Tour racket unstrung,£185.90,£240.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-speed-pro-2026-tour-racket-unstrung-P0000001850701,HEAD
Coco 21 Junior racket strung,£21.90,£28.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-coco-21-junior-racket-strung-P0000009830801,HEAD
VCORE 100 (2026) Tour racket unstrung,£259.90,£260.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-vcore-100-2026-tour-racket-unstrung-P0000004731201,Yonex
Speed Tour 2026 Tour racket unstrung,£172.90,£230.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-speed-tour-2026-tour-racket-unstrung-P0000001852401,HEAD
Clash 100L V3.0 Reverse Tour racket unstrung,£151.90,£199.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100l-v30-reverse-tour-racket-unstrung-00707604325000,Wilson
Pro Staff 97 L Classic Tour racket unstrung,£157.90,£210.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-pro-staff-97-l-classic-tour-racket-unstrung-00707604290000,Wilson
Jannik 17 Junior racket strung,£15.90,£28.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-jannik-17-junior-racket-strung-P0000009831101,HEAD
Noir Blade 98 V9 16X19 Tour racket unstrung,£215.90,£251.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-noir-blade-98-v9-16x19-tour-racket-unstrung-00707504142000,Wilson
